"Company_name","Cluster1","Cluster2","Cluster3","Cluster4","Cluster5","Cluster6","Cluster7","Cluster8","Cluster9","Cluster10","Cluster11","Cluster12","Cluster13","Cluster14","Cluster15","Cluster16","Cluster17","Cluster18","Cluster19","Cluster20","Cluster21","Cluster22","Cluster23","Cluster24","Cluster25","Cluster26","Cluster27","Cluster28","Cluster29","Cluster30","Cluster31","Cluster32","Cluster33","Cluster34","Cluster35","Cluster36","Cluster37","Cluster38","Cluster39","Cluster40","Cluster41","Cluster42","Cluster43","Cluster44","Cluster45","Cluster46","Cluster47","Cluster48","Cluster49","Cluster50","Cluster51","Cluster52","Cluster53","Cluster54","Cluster55","Cluster56","Cluster57","Cluster58","Cluster59","Cluster60","Cluster61","Cluster62","Cluster63","Cluster64","Cluster65","Cluster66","Cluster67","Cluster68","Cluster69","Cluster70","Cluster71","Cluster72","Cluster73","Cluster74","Cluster75","Cluster76","Cluster77","Cluster78","Cluster79","Cluster80","Cluster81","Cluster82","Cluster83","Cluster84","Cluster85","Cluster86"
"stridesshasun",0.00595408228478642,0.0196880212385103,0.00678418486365577,0.00662206269499264,0.00596637142538374,0,0.0132463106739825,0.0202895874113204,0.0245903216195907,0,0.0270609171788697,0.0310802805409074,0,0,0.00573631597252194,0.0203976433087188,0.00589970596511755,0.0108930540537897,0.0258351461139794,0,0.0062405424253075,0.0234020340949031,0.0204901562366081,0,0.00676764195386869,0.0268187208046818,0,0.0176896207842023,0.0107835733449729,0.00320025243651035,0,0.0126785392789404,0.0208315037569848,0.0087992306077029,0.0200007589235564,0.00744648165092915,0,0.0157227692256316,0,0,0,0.0266038307050881,0.00678127207108509,0.0202538841572059,0.00632829254094973,0.0149785362054954,0.00932544918414657,0.0137224308383248,0.0140176533665608,0.00924306286711961,0.0281714503815032,0,0,0,0.0246636759594528,0.0117513442347497,0.0175326590624028,0.0270769059053334,0.0207994344778409,0.021174730963693,0.00846279840127507,0,0.00428269076062414,0.0114118947650564,0.0238325196785556,0.0160372246101443,0,0.0089042426335482,0.00703664270020213,0.0189318187877563,0.0169210504897025,0.0339611815273643,0.0267100669078015,0.00811920311561784,0.0150476345824027,0.0137113005053911,0.0259593455074103,0,0.0208072977020836,0,0.0163708025585694,0,0.0169255968025501,0.00322624417206574,0,0
"nocurrentemployer",0.0159904724789596,0.015798384612171,0.0115864311373206,0.00970639676523748,0.00969446523011427,0.0188028761393655,0.014575789652249,0.00749383180887241,0,0,0,0.0167690019261782,0.0187984618664136,0.0182966155305221,0.00492526293542451,0.00709368409951029,0.0101725055078545,0.0124521318874802,0.0128993270200188,0,0.0089422843265055,0,0.0206629904108126,0.0185899087893932,0.00558486540707268,0.00752460742834429,0,0.0041410573000994,0.0103356849956063,0.011330559610064,0.0146300369833614,0.0171745109777961,0.0186893681339645,0.0217326258418732,0.0203382238423459,0.0210075680365678,0.0164855888995004,0.0151518096576181,0.0168485005693891,0.0179048358937937,0.0181725665286041,0.0153266843459091,0.0198406581516963,0.0206849409552283,0.0118536626991556,0.0178852942701705,0.00333636918204175,0.0183362820727443,0.015070463509609,0.00448680899034072,0.0207805848154375,0.006417006776071,0.0130330023729025,0.0169184796572861,0,0.0158673073666996,0.0164208572562183,0.0122902999313855,0.0101761388074825,0.00621095882647735,0.0158716075610723,0.00769078457219633,0,0.00694798075405462,0.010576049762946,0.00647648135337517,0.0160661729147569,0.0132461699005058,0.0164744204583312,0.00558087636903795,0.0225479095860353,0.0129529627067503,0.0129414081727756,0.0122967390152625,0.0225531699392285,0,0.0096772198491992,0,0.0190464151628773,0,0.00346298457506859,0.0137899606368188,0.0227522742500437,0.0138093802424034,0,0
"neelkanthdigitalinfonet",0.0167896674331111,0,0,0.0128401670428399,0.00607410766090583,0.0190780735549715,0.0126721167114668,0.0147191355964175,0.0182776814831404,0.00642446371365665,0.0116796412259634,0.0184627931523053,0.0060646466672848,0.0184927652744421,0.00870330918116971,0.00817601049469648,0.0127046445246685,0.0143520291523006,0.0156108283356387,0,0,0,0.0154199957981821,0.016426817650669,0.0102352447508984,0.00929215972359449,0.0131305812176815,0.0142039011046016,0.00847738352629511,0.0096163302488389,0.0140178689830412,0.0136642064249409,0.0219155430190068,0.0171218025048153,0.010411355370483,0.0175639099374728,0.0135720679694765,0,0,0.0123820111625987,0.00550583567513647,0.01324887713174,0.00994583753430294,0.0158939785457694,0.00385472216942101,0.0135036182583359,0.01141299068154,0.0157471453352714,0.0162383998799181,0.0156022397426861,0.0165185203701693,0.0129336967403186,0,0.0172057364848015,0.00946859677139903,0.0226221937327926,0.0192749954973064,0.0175298130728403,0.0179869752148221,0.0167690407843448,0.0179947465274973,0.00312811733722166,0.00865674778932277,0.0032277660565833,0.0150496796487055,0.00570026854718011,0.0181808047629437,0.0211597619669279,0.00946159077948793,0.0125947742224656,0.0206946159933825,0,0.0140329259842203,0.00619740866211524,0.00748341939165311,0.01679243975556,0.0062423065962752,0,0.0239481187757042,0,0.0162785326525762,0.0198674731822118,0.0213536060185194,0.00208869718945667,0.0200297239394979,0
"neelauto",0.0188649041970725,0,0.00448712849674289,0.00923109234895999,0.00936461779401623,0.0192191733753243,0.0125611555314028,0.0063532890948515,0.0170526284044385,0.0134523423301487,0,0.0147093287464378,0.0138362985410663,0.0167051400756614,0.00712678610146571,0.00721685145562746,0.0120850401254949,0.0117299423706952,0.016404121905334,0,0,0,0.0171408035939644,0.0192629195402947,0.00572246034289251,0.0100247411643708,0.012382673665812,0.00838179051204401,0.00855883739468806,0.0124380747096308,0.0186596699698218,0.0162753134042474,0.020667250970429,0.0199397447457138,0.00956384453859438,0.0206838234865661,0.0119798768048214,0.00665548711378969,0.00700469801465261,0.0142868367454153,0.0134468506262256,0.0151596675993059,0.0181603498728114,0.0175367439716095,0.0051553181505211,0.0175714193910452,0.0144403619696658,0.0196768715848848,0.0147500528289261,0.00380745478572275,0.0180253947577097,0,0.0126278989304854,0.0202496877054366,0.0062504910761192,0.017888055982718,0.0166448427054156,0.0143271515777625,0.0150135007345481,0.00912221738079378,0.0154582772889748,0.00704321043973481,0.00695896758091454,0.00980766881268738,0.0089664010801494,0.0149748460060268,0.0148592083989744,0.0178194668339203,0.0184990916312523,0.0140823844783862,0.0208480293056546,0,0.0100574446273988,0.0105781161190468,0.0170410334292033,0.014683539260961,0.00354945629471571,0,0.0220194514944679,0.015626227690298,0.00330291772417019,0.0136396897556963,0.0179116175077051,0.00238993499546547,0,0
"luminouswatertechnologies",0.0144934828370939,0.0125748534461504,0.0085858185219059,0.0113138523447794,0.00716612837132348,0.01662704274783,0.011863586829121,0.0153674558246678,0.013267433909716,0.00467018332641953,0.0109225055838759,0.0158279486309691,0.0133109920059345,0.0134430837955396,0.00632861624176484,0.00705784484730711,0.00940874138739233,0.0107230795207536,0.0147592794638955,0,0,0,0.0169059304823612,0.0141802570322815,0.00414010296713164,0.00898390923889291,0.0104629105111247,0.0121068453998026,0.00860941361222269,0.0100525755340612,0.014441106198725,0.0139800357141192,0.018433249114222,0.0153739046911601,0.0139341728095905,0.0154701050252109,0.0140591135563449,0.00749819389671728,0.0127478178539151,0.0150898241353805,0.00946841789824891,0.0152492497015119,0.0130070650769177,0.015778333437013,0.00786219317225598,0.0151651357419219,0.0092650941226285,0.0164115434151944,0.0121892213826353,0.0122972729238162,0.0158708553883452,0.0051988774032442,0.010003234662225,0.016040861513806,0.00597305538692145,0.017915547868607,0.01727406175532,0.0142152894053275,0.0142306052516299,0.0121217415369328,0.0127797071407697,0.0112466044310363,0.00549058110959211,0.00539150377270769,0.0132784393114733,0.0115987686839845,0.0139505473481663,0.0128903436768708,0.0137970261100247,0.0140797230508626,0.0172568707699396,0.0140591135563449,0.0141415906294625,0.00915769407114709,0.0145262114177305,0.00668039089326741,0.0130339300570862,0,0.0196392851345739,0.0133607817865348,0.0131335531220484,0.0130342754479673,0.0169779926052044,0.0105589429940011,0.0102170684249972,0
"futurelifestylefashions",0.00524112215605892,0,0.00518605915928709,0.0141032682928049,0.00456089505226815,0.0167868256459522,0.011897640677261,0.0166998649076791,0.0170959271860309,0.00678724841289008,0.014940087888968,0.0217250019835959,0.0138637468723726,0.0126416128291268,0.00426696104771104,0.0161039838206879,0.0107654221501653,0.00666161360677592,0.0166771485790935,0,0,0,0.0174211077422966,0.0134929566957644,0.0049142792110098,0.0105329359446906,0.0131188216195182,0.0104255261993135,0.00922467463686684,0.00436853386505053,0.0132055862142475,0.0167630830724109,0.0192418653206122,0.015856978513732,0.0143204610554066,0.0157972600433586,0,0.0102562250909583,0.00758978814136746,0.0129001592789559,0,0.0208583212919322,0.0111564624934506,0.0187669702770802,0.00843778111092657,0.0124516466981497,0.0107725392248239,0.017813354897375,0.00976229905652321,0.00654232243749421,0.0194895409171366,0,0,0.0162526730120189,0.00731009025807503,0.0192948084542685,0.0162977363086174,0.0194440434433127,0.0179976425328313,0.0147181016071996,0.0156418379066287,0.00352566620622432,0.00783007868400364,0.00723225043114466,0.0182857308590628,0.00961521102277338,0.0131188216195182,0.0162242253636167,0.0103443200448531,0.014115572255323,0.0203274390214323,0.0192304220455468,0.020437515798981,0.00669042355038718,0.018325048291212,0.0210163425628288,0.0174520087473047,0,0.0212077312153816,0.0139751725522023,0.0174293475028077,0.0131368791939561,0.0192418653206122,0.00279508286869388,0,0
"eleganttechnosoft",0.0167757446224663,0,0.00855013294951547,0.0113476052713448,0.00857388858464791,0.0220984767879844,0.0105531823160305,0.0134193247175163,0.0153388264050709,0,0,0.0148278862446388,0.0126818394741957,0.0148526711430833,0.00469963259603891,0.0087336501134084,0.0169292007290921,0.0115485198237028,0.0179611986933868,0,0,0,0.0196091748185726,0.0154400813612439,0.00538684590451055,0.00898059934669338,0,0.00368196629116266,0.00845525499700909,0.0131586356723641,0.0177447774284454,0.0155977200429022,0.0228671831537177,0.0191176054858985,0.0157969364972594,0.0191447400951306,0.013117004912267,0.0086296084949125,0.00772004068062193,0.0148196284522245,0.0127905336868222,0.0134785794354994,0.0152125206953002,0.0171801365417929,0.00876121997391277,0.0178702686294293,0.0027020812227321,0.0171682724446438,0.00957679763182132,0.00394578566527091,0.01742931834973,0.00564323852552602,0.0130988247165413,0.01750404080668,0.0060204740587162,0.0204257223607457,0.0199878518172363,0.0121593655022945,0.0128156406239209,0.00266830170298256,0.0127890758224953,0.0130633773095403,0.00271223100606483,0.00580215511623702,0.00760972949730818,0.0139799657617582,0.012844454391303,0.0174734028434281,0.015379182663556,0.0144593341392267,0.0182553690817304,0.012426636232674,0.0161785797317312,0.0102305195175895,0.0168651288459205,0.0169678002013413,0.0122406831850667,0,0.0236019653760651,0.0150511851467905,0.00955892922958613,0.0131377514731357,0.020008785259503,0.00318736494099013,0.0115778347283004,0
"celkonimpex",0.0218171050650634,0.0172110500726852,0.00518932684901052,0.0145826641530515,0.00730203013064214,0.0208468604430351,0.0112942155352418,0.00979670144752049,0,0,0,0.00856238930086735,0.007598787913542,0.0193193557915796,0.00477060156500696,0,0,0,0,0,0.00496840219625045,0,0.0224414756286103,0.0222774065047035,0.00604427620280018,0.00843165812311399,0,0.0060903141364718,0.0103695683994766,0.018086915263588,0.0241336008053248,0.02071079340195,0.025494937752774,0.0205310700680989,0.0182745576068011,0.0231011278455011,0.0200122405218719,0,0.0197857717615641,0.0247839121046666,0.0155511710974978,0.0200366053771695,0.0216076325677527,0.0247880096350087,0.0182760735576118,0.0211189294042429,0,0.0206207730273812,0.0091185454962504,0.0069130455996511,0.0199035313327292,0,0.0182550753266053,0.0253701453355657,0,0.0216461917452059,0.0186995426219713,0,0.012524742954954,0.00790101845408358,0.00810087509261946,0.0130233485623002,0,0,0.0131976325084248,0,0.0171845511346093,0.00788709397477549,0.0226022221740867,0.0152251677980933,0.0243478222212344,0,0,0.0151892489697942,0.0201384639085105,0.00774497253270832,0.016232174380308,0,0.0254653128217011,0,0.00848843760723371,0.0180276433709154,0.025494937752774,0,0.0154899450654166,0
"bhadrainternational",0.0134001297348007,0.00904262883976154,0,0.0081588076658198,0.00609089156062123,0.0131259251912241,0.0111438002878489,0.0112295213423251,0.0171257432606487,0.0122166927393338,0.0154067443634071,0.0166801840183035,0.00752083469462124,0.0181255816040083,0.0137724750798842,0.00700394886173852,0.0155026857865605,0.0160364506748283,0.0145358237002068,0.00978893286528412,0.0109405117617308,0.014107353726959,0.0124456215593573,0.0133005406465734,0.0124106939682478,0.0125084693232266,0.0159883342238869,0.0163545105653322,0.0134444161258954,0.00855044823326924,0.00949121390172506,0.0115036625949124,0.0151739736565245,0.0133900011639809,0.00500328494756556,0.0138168082696692,0.0131429563076545,0.0101033104842756,0,0,0.0117017499254085,0.00986921836930411,0.00837850797717102,0.0147994754069993,0.00669767904760554,0.0129552215960773,0.0167671076503106,0.0143751530501741,0.017948118277142,0.0148434660385577,0.013940655261936,0.0132984759382829,0,0.0121758855818872,0.0152505063318313,0.0153260076805155,0.0136709028794768,0.0187957924483337,0.0181092251361595,0.0180653597228109,0.0187287069290648,0.0054919199778143,0.0152437652003463,0.0154013765246558,0.0134958749779547,0.00606597983430206,0.0150478439754229,0.0161778535527582,0.0107553702886529,0.0110207193873583,0.0161199393810475,0,0.0134138001353053,0.00938337709801607,0.00994284358821082,0.010818084304244,0.00126161726923341,0,0.0144943404823914,0.00932521099100409,0.0109495744643999,0.0155394491773492,0.0151739736565245,0.00379328122366671,0.0178026755282805,0
"axonconstruction",0.0166633606600231,0.0175293437789809,0.00919191339377774,0.0112643972985601,0.00552031164518843,0.0189037815065924,0.0115054660593731,0.0165876708166443,0.0140442426327695,0,0.0114993348257788,0.0161946202236015,0.0185717589650542,0.0191655580429647,0.00358136478704154,0.00601051134171415,0.0149682788559181,0.0119215634607019,0.0214689738921669,0,0,0,0.0205806447400094,0,0.0025231631197018,0.00975862449643951,0.0119334237143321,0.0131395396604651,0.0174269406205491,0.0105060506645793,0.0111605858042229,0.0130269334708807,0.0199174321714952,0.0172966240583281,0.016322555335831,0.0131754393617499,0.0220927442366126,0.0154454559060716,0.0159343652708846,0.0181667744618529,0.0054208384229619,0,0.00434335797555432,0.0166918534545628,0.00977938400265896,0.0160631185106443,0.0071854420871367,0.0118752293636281,0.0140263838605706,0.00436418954818668,0.0109256431150123,0.0165625983866288,0.0135219467518556,0.0117451499164174,0.0057368761458483,0.0182667605347179,0.0217571902964843,0.0153415054877083,0.0126889729614332,0.0126956127562038,0.0132021922591913,0.0172881145045053,0,0,0.00654628432228002,0,0.0119334237143321,0.0132675651174567,0.00795622277699688,0.00331218698711306,0.0125668471185055,0.0138970487939983,0.0199604268024293,0.0152820908350075,0.0108658401295665,0.00717109518231037,0.0134967654853802,0,0.0172908381923516,0.0167325554253909,0.0063309421766059,0.0208648168182034,0.0191797494984768,0.0141306355754363,0.0167325554253909,0
"amecfosterwheeler",0.0144121095629469,0,0.0117130642675927,0.0103417878633421,0.00752882611857338,0.0182969737273531,0.010529492473318,0,0.0136026553316316,0,0,0.0174465692706116,0,0.0156509583795658,0.00538174721440909,0.00908353779560112,0.00699969943575591,0.014674203134619,0,0,0.0105366396820195,0,0.0217151999178789,0.0250574479519097,0.0060841271154792,0.00706350090264037,0,0.00470960629995579,0.00874770545211784,0.0166552008653305,0.0210939504445065,0.0227332219458184,0.0221794814459077,0.0223487224790427,0.016588262524212,0.0242057086986096,0,0.0115073153436608,0.00991857314763093,0.0149063152078894,0.0220391060993028,0.0245324775152667,0.0253897577516399,0.0232344618275593,0.00614726078421453,0.0176566813869851,0.00357123579630852,0.0202991742789485,0.012111328327517,0.00485983636228769,0.0236246559085115,0,0.0169398587667901,0.0201216341859262,0.00692078920366292,0.0169427414558411,0.00673040120679615,0,0.011107621805904,0.00746755038664889,0.0151123139391634,0.00436495372858767,0.00692150572411947,0.0132782878671136,0.0131215581781768,0.018451384947594,0.0162417670855223,0.0069703385482678,0.0230228952851712,0.0145411306540253,0.0246278589844612,0.0178561789815426,0.0122571488833356,0.0120957748385871,0.0277375612861661,0.0175088214610492,0.0121323088267581,0,0.0218802064699237,0,0.00503244748808246,0,0.0221794814459077,0.00325689832640367,0,0
"account",0.0143078998396935,0.0131973687923854,0.0102723925935156,0.00926799534028196,0.00507966961658565,0.0191567826745407,0.00768986930224596,0.0156065465293766,0.0162511322978448,0,0,0.00596873461422111,0.0223081680029697,0.0185175121605033,0.00206035452441477,0,0.0149283059593944,0.013002545893513,0.0242451146165061,0.0171438849559766,0.00571462831865886,0,0.0236097379382283,0,0.00632553155483731,0.0101021310902109,0.0137260932352367,0.0109547302428619,0.0180300852550063,0.0205286472839862,0.0175399152689818,0.0181014581703377,0.0213821812611775,0.0206467712517395,0.0106014440311463,0.0148737299344467,0.0250836816823219,0.0178759960237569,0.0189645696860863,0.0197960531885781,0.0149057247568003,0,0.00979112385353416,0.0151194853663385,0.0163098879588863,0.0210070143524787,0.00870947990447124,0.0157682842512155,0.00703595200716295,0,0.00948599862037862,0.021999296647314,0.0209968851755597,0.0130938584193962,0,0.0159917755064698,0.0201177081338889,0.0129939800851972,0.00403252935322887,0.00691228734676037,0.00610919464605071,0.0227195480692818,0,0,0,0,0,0.0124485140569376,0.0116166710674405,0.00581627083688376,0.00886352639043227,0.0154928622155517,0.0199103671867431,0.0182061597763234,0.00260356087747618,0,0.00587813361942017,0.0176017662796556,0.0146450299358035,0.0247450664857226,0,0.0194393383281495,0.0168002852766394,0.00264922354083235,0.0173215465400058,0
"zfwindpowercoimbatore",0.015279242086494,0.0135481608501768,0.0075039015849363,0.0101679375727031,0.00365028267980782,0.0143078094188572,0.0115066070935336,0.0120986007699527,0.00697850584425852,0,0.0108626948833426,0.0159838212766352,0.011204818964919,0.0152077728366796,0.00819390528057836,0.00729996456420997,0.0126476156264426,0.0128142330913424,0.00995582431082537,0,0.00766860089797895,0.0101454761008134,0.015660494284439,0.0167391815482528,0.00804067473312523,0.0058075641813148,0.011272751223126,0.0133869628341164,0.0159290115187935,0.00855884176362548,0.0101011687107968,0.0129458112178035,0.0156789495375565,0.0132540080214756,0.012597426956635,0.014318973291474,0.0163590886607921,0.0140401497343662,0.015141176843215,0.0170706826712227,0.0122415405537571,0.0118292819756054,0.0140611672389575,0.0195125771102027,0.00875766884337736,0.0109892052211279,0.00914158846417673,0.014384467407781,0.0157170338830318,0.0128476743938479,0.0153679878998381,0.0129300786997694,0.0129329951531842,0.0138259533851495,0.00650311720808484,0.0162846579341965,0.0141451822664439,0.0130429356236727,0.0147252141559264,0.0144094396142709,0.0150983826689034,0.0126469292694354,0.00873177989845051,0.00865433712469357,0.00927579163793772,0.0127237356250606,0.016909126834689,0.0117231949249022,0.0141032113190596,0.0103109874392711,0.0161903687008653,0.00999722084826186,0.0134438331128261,0.0107348784667749,0.0169619094938971,0.00609667238257954,0.00984465595388964,0,0.0147002058958864,0,0.00805285737036553,0.0124170945246744,0.0194418974265701,0.0131852358805901,0.0111772327013958,0
"tinyowltechnology",0.0229007563986214,0.0150173094128564,0,0.0151011520574539,0.00578016508801101,0.0310344574096447,0.00779261860226764,0.0208044862857767,0.0051069066838665,0.00896349969620289,0,0.00873235765223478,0.022902106681778,0.017200906130842,0.00235850696585319,0.0104034409433702,0.0136596056275878,0,0.0197061135916034,0,0,0,0.0218898922382152,0.0164086186581033,0.00286043988816312,0.00985305679580168,0,0,0.0120442172805964,0.00720709902150741,0.0169653034010901,0.0152618574113585,0.0258204642408625,0.0149821636497618,0.021918899018297,0.0155007154188974,0.0201478348117766,0.0081550759952429,0.00946651076429034,0.0205951671947744,0,0,0.00557785778191808,0.0168533772536295,0.0104007229318573,0.0164068770705832,0,0.0222826432783309,0.00822101323757828,0.00626690980453797,0.0109127515603591,0,0,0.0231094669985761,0,0.0285953953702579,0.0273468278053045,0.0168981406186696,0.0181579468756792,0.00820540967756614,0.0190354644883621,0.0201347127401361,0,0,0.00822531911845609,0,0.0196352462697751,0.0223426525538163,0.00975153074490862,0.0104321426756007,0.0195658031530158,0,0.0151401638016245,0.0121550078521157,0.00734321672764951,0.00884948590400464,0.0110678105619818,0,0.0285678953173584,0.019307969245101,0.0191839137755643,0.022471169671506,0.0228411799053784,0.00369129327826258,0.0144809769338258,0
"sukhbiragroenergy",0.015354199519038,0.0139385724912827,0.00480301455239003,0.00588737449853401,0.00459853633140639,0.0159475561261042,0.0164557740105232,0.0148367250320095,0.00923222294517637,0,0.020754909655108,0.0211362568683206,0.0106528393955611,0.0175618466312452,0.00925724307119304,0.00804677632109654,0.00986877863746194,0.0211742266532825,0,0,0.00956893347884402,0.0198815885897505,0.0145889268617281,0.019916075326146,0.00998649276780405,0.00914528312850984,0.013254392393167,0.0172941856760253,0.0103610672060738,0,0.0104977576116378,0.0095040570169089,0.0165916421672995,0.0163694643193228,0.0216404728004633,0.0191247716579601,0,0.00845977594852168,0.0064434361349296,0.013142082634638,0.0157340204380413,0.0159371161303553,0.0122742441024403,0.0195534378125302,0,0.00991916043099019,0.0105729243269881,0.0168111096194288,0.0171093828486236,0.00545319326635465,0.0199446048218946,0.00675924050281367,0,0.0124181008431116,0.00896051088725316,0.0161410006222503,0.014692771169448,0.0174269979251463,0.0159985995472499,0.0146892139010153,0.0175432038531,0,0.0152336725116419,0.012725028275426,0.0109063865327093,0.0140254180199175,0.0182247895406046,0.00716959386459442,0.00881386130186224,0.0178219245054869,0.0240297543556786,0.014693295068485,0.0131419988243442,0.00982962853213847,0.0194367054646968,0.0074670924060443,0.0026869319323207,0,0.0186592529309719,0,0.0108467511065683,0.0143391877291888,0.0202786737600327,0.00645396182878806,0,0
"stpl",0,0,0,0.00658949646727811,0,0,0.00651181795944751,0,0.0198480409884469,0,0,0,0.0141363863179103,0,0,0.0854556206585634,0,0,0.0676727973324154,0,0.0183898450213958,0,0.0281310535848132,0,0,0.0270691189329662,0,0,0,0,0,0,0,0.00396251327120013,0,0,0,0.0296527341027515,0,0,0,0.0643258118448476,0,0,0.0752501569570197,0.0177467869072435,0,0.0227426088804108,0,0.0242113560100556,0,0,0,0.0626528359781845,0,0,0.0273512451643487,0.0580299326940419,0.0584642260337174,0,0,0,0,0,0.0321629059224238,0.0296527341027515,0,0.0289381053739986,0,0,0,0.059305468205503,0,0,0,0,0.0415912265164117,0,0.0545028092435065,0,0.0356523655283469,0,0,0,0,0
"religarehealthinsurancecompany",0.0110975558675934,0.00973545815919331,0.00591003012044191,0.00789908503108025,0.00723613388782501,0.0135320030025807,0.0116088531191081,0.0115570678225477,0.0133753971027633,0.0116872411015104,0.0120088183302113,0.0139569902836644,0.0101223663884509,0.0156114638292747,0.00807476825287091,0.0105459265071117,0.00842229067633172,0.013866042967857,0.0119234524511194,0.00778260376923867,0.010855733156949,0.0118390327469647,0.01414317900106,0.013658698446322,0.00954977408947745,0.00710821203816734,0.0105928187736,0.0131773448281059,0.0112123087362529,0.0119845107532306,0.0140861746275493,0.0143528566292423,0.0159465773398727,0.0150630598411351,0.0119716653807156,0.0157413863526614,0.012056757915357,0.0107942309839024,0.00528723810825367,0.0112332209529154,0.0136702312758923,0.0136222813249328,0.0139431830279687,0.0151979966167796,0.0110346382436182,0.0132607501449283,0.0135039609654191,0.0143179284847325,0.0142459652593468,0.0124343442554582,0.0145917881048678,0.0113555737024425,0.0103260127234852,0.0135864270005276,0.0106474145755746,0.0135021397177381,0.0124332103290627,0.0137636829018441,0.0144734835246365,0.0136392195774593,0.0145499116192254,0.00789021443867935,0.0113297676965949,0.0126162813144357,0.0128351603296124,0.00929375089308767,0.012462139733647,0.011792463105464,0.0130265625565526,0.012206878259232,0.0174177923110766,0.0115543930022171,0.0126764694150754,0.0125802137476165,0.012728623671628,0.00957623364707078,0.00829990171797211,0,0.0151431872204602,0.00954823780997806,0.0105002560335483,0.0112759329737397,0.015253247890313,0.00348893748298758,0.0117948820005611,0
"pharmaceuticalcompany",0.00963834131319607,0.00935135246531226,0.00623165606722484,0.0071489899133102,0.00419922678243842,0.0124823701604753,0.00921947419543361,0.0114246518832567,0.0140156036584903,0.0136974299453854,0.0108301009849074,0.0108485853862507,0.0113219728421471,0.0141624397494943,0.00775802470647191,0.0116133147123667,0.00792224105500954,0.0122844072440454,0.0133618578012107,0.0125976803473152,0.0141973073091305,0.0121034597774533,0.0150909185003588,0.0103923895882678,0.0116735761296235,0.00636278942914794,0.0129679926187,0.0142989835800451,0.0132057735250199,0.0144096538310997,0.012902501692546,0.0148785454762411,0.0144294501207395,0.0136930147333589,0.0064837153678561,0.0150294698697032,0.0157988629554655,0.0124208102398207,0.0132782810815463,0.0143387404468121,0.0140824723619348,0.00982815649880811,0.0139360642289506,0.0149646376427796,0.0149297481602084,0.0134677831813126,0.0160940085571224,0.0131459536173298,0.0143445325616238,0.00895954458574374,0.0108668704391812,0.0146701053524679,0.0132248094829757,0.0141379160259011,0.0106699709258875,0.0116208219859542,0.0111520581140123,0.013185671162517,0.0152395764902585,0.0144706077292394,0.0150315111463089,0.0141645010369318,0.00904022799258519,0.0138623567933649,0.0114587879068463,0.00418205195879969,0.00864532841246666,0.0104810232422566,0.0146096478940484,0.010335545567825,0.0126718704100964,0.0118491472165991,0.0121162842353821,0.0156081233442907,0.00843207444564067,0.00418205195879969,0.00893419037695331,0.0110864065629728,0.0107614701266295,0.013247749325859,0.00915785496300295,0.0108833728311125,0.0125055234379742,0.00322716226861686,0.0124684699537497,0
"orientelectric",0.00479873826663473,0.0132986535840582,0.00958849921121972,0.0131932191955648,0.00352633804872687,0.0164733921013569,0.0108520626011628,0.0131746386616875,0.00417989021364989,0,0.0106626440179155,0.0177322781405028,0.0152732014668823,0.0159939660268733,0.00421078426312569,0.00671768070050875,0.0109959686308023,0.013102335493452,0.0122155933301165,0,0,0,0.0215374424634398,0.013692422853097,0.00304760811301333,0.00661677972047975,0.0110651486289126,0.00392155899731974,0.0075115966946992,0.0149788717087524,0.0192353952620879,0.0190306610358706,0.0215462813790583,0.0201812344258697,0.0151235782621515,0.0162618930191213,0.015611764047167,0.0136052649410658,0.0068462114265485,0.0129661872444567,0.0172093227912902,0.0169333356105439,0.0165557265087039,0.0163237732205203,0.00943444133831638,0.018282268892675,0.00278781500842268,0.0163331376032862,0.00648069514109262,0.00515948055797521,0.0178581089478701,0.0110840664456677,0.0141053521949075,0.0160217092671982,0.00598439411282618,0.0194368173034833,0.0160468478955311,0.0130937039458116,0.013735356552716,0.0102635888240395,0.0137718018698173,0.00952146691282323,0.0101663725557329,0.00294671041418224,0.0100154622595989,0,0.0138314357861408,0.0145918130432316,0.0142179384889669,0.0108340232268381,0.0202199790179764,0.014496638043798,0.0112341569592201,0.00958923792113938,0.0174735428911547,0.0111859994976199,0.00876404322993187,0.00617109158527202,0.0204964235788493,0.0124674877350545,0.0144351405255294,0.0130590185764162,0.0238548115268146,0.00228819027860781,0.0124674877350545,0
